age_range,balance_range,job,sibilings,marital,education,default,housing,loan,contact,month,campaign,pdays,previous,poutcome,duration,term_deposit
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,medium,technician,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,self-employed,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,low,admin.,1,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,retired,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Old_Adult,medium,housemaid,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,technician,0,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,retired,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,retired,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,technician,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,technician,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,low,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,low,management,1,single,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,1,single,tertiary,no,no,yes,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,management,0,divorced,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,single,tertiary,no,no,yes,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,technician,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,medium,retired,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,high,blue-collar,0,married,primary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,technician,0,divorced,secondary,no,yes,no,cellular,aug,0,0,0,unknown,long,yes
Young,medium,management,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,1,married,primary,no,no,yes,cellular,aug,0,0,0,unknown,medium,no
Young,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,low,self-employed,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,retired,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,services,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,housemaid,1,married,primary,no,no,yes,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,management,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,management,0,divorced,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,secondary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,divorced,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,management,0,married,tertiary,no,no,no,cellular,aug,1,0,0,unknown,medium,no
Middle_Age,medium,technician,1,divorced,secondary,no,yes,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,technician,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,low,management,1,single,tertiary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,no
Young,low,technician,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,blue-collar,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,low,management,0,married,tertiary,no,yes,no,unknown,aug,0,0,0,unknown,short,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,high,management,0,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,high,technician,0,divorced,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,high,retired,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,0,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Young,low,technician,0,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,services,0,married,primary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,high,management,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,blue-collar,1,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,technician,0,married,secondary,no,no,yes,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,technician,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,low,management,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,services,1,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,technician,0,married,tertiary,no,no,no,cellular,aug,1,0,0,unknown,short,no
Young,high,services,1,married,secondary,no,yes,yes,cellular,aug,0,0,0,unknown,long,no
Middle_Age,high,management,0,married,tertiary,no,yes,no,cellular,aug,1,0,0,unknown,medium,no
Young,medium,management,0,single,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,technician,0,married,secondary,no,yes,yes,telephone,aug,0,0,0,unknown,short,no
Middle_Age,low,retired,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,high,management,0,married,tertiary,no,no,no,telephone,aug,1,0,0,unknown,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,admin.,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,single,tertiary,no,no,yes,cellular,aug,0,0,0,unknown,long,no
Middle_Age,high,retired,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,services,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,technician,0,married,secondary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,0,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,low,technician,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,services,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,low,blue-collar,0,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,technician,0,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,high,technician,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,technician,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,technician,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,technician,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,services,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,single,tertiary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,1,married,primary,no,yes,no,telephone,aug,0,0,0,unknown,long,no
Young,medium,technician,1,divorced,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,medium,housemaid,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,blue-collar,1,married,primary,no,no,no,telephone,aug,0,0,0,unknown,short,no
Middle_Age,medium,technician,0,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,blue-collar,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,retired,0,married,secondary,no,no,yes,cellular,aug,0,0,0,unknown,short,no
Young,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,management,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Young,medium,management,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,technician,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Young,low,technician,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,medium,technician,1,married,tertiary,no,yes,no,cellular,aug,1,0,0,unknown,medium,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,services,0,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,admin.,0,married,secondary,no,no,yes,cellular,aug,1,0,0,unknown,medium,no
Young,low,unemployed,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,admin.,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,0,married,primary,no,yes,yes,cellular,aug,1,0,0,unknown,short,no
Middle_Age,high,technician,1,divorced,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,technician,1,single,secondary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,self-employed,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,high,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,low,entrepreneur,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,low,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,services,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,technician,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Middle_Age,low,management,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,technician,1,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,unknown,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,1,married,primary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Young,low,management,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,low,housemaid,0,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,technician,0,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Old_Adult,medium,management,1,married,tertiary,no,no,no,telephone,aug,0,0,0,unknown,medium,yes
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,unemployed,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,blue-collar,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,technician,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,1,single,secondary,no,no,yes,cellular,aug,0,0,0,unknown,short,no
Middle_Age,high,retired,0,married,primary,no,yes,yes,telephone,aug,1,0,0,unknown,short,no
Young,high,technician,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,low,management,0,married,tertiary,yes,no,no,cellular,aug,1,0,0,unknown,short,no
Middle_Age,low,blue-collar,0,married,primary,no,no,yes,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,blue-collar,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,low,management,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,technician,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,medium,technician,0,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,services,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,services,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,low,management,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,management,1,divorced,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Young,medium,blue-collar,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,management,0,single,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,high,technician,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,technician,0,single,secondary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,no
Old_Adult,medium,housemaid,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,unemployed,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,blue-collar,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,high,entrepreneur,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,unemployed,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,technician,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,low,technician,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,blue-collar,1,married,unknown,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Old_Adult,medium,retired,1,married,secondary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,no
Young,low,technician,1,married,secondary,no,yes,yes,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,technician,0,divorced,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,low,management,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,0,married,primary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Young,medium,technician,1,single,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,technician,0,single,secondary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,low,entrepreneur,1,married,tertiary,no,no,yes,cellular,aug,1,0,0,unknown,short,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,technician,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,high,management,1,divorced,tertiary,no,no,yes,cellular,aug,0,0,0,unknown,medium,no
Young,high,management,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,high,technician,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,entrepreneur,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,technician,0,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,technician,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,management,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,high,admin.,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,high,technician,0,married,tertiary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,services,1,married,secondary,no,no,yes,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,high,services,0,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,high,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,technician,1,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,low,management,0,married,secondary,no,no,no,telephone,aug,0,0,0,unknown,short,no
Middle_Age,medium,unknown,0,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,low,self-employed,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,single,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,blue-collar,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,management,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,low,self-employed,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,blue-collar,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,medium,self-employed,1,married,primary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,management,0,divorced,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,medium,housemaid,1,married,primary,no,no,no,cellular,aug,1,0,0,unknown,medium,no
Young,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,management,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Young,medium,technician,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Middle_Age,high,management,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Young,medium,management,1,divorced,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,entrepreneur,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,1,single,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,technician,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,short,no
